result_id,year_season,round,circuit_name,country_race,date,constructor_name,constructor_points,constructor_rank,driver_name,driver_code,driver_points,driver_rank,grid,position,race_points,status
24732,2020,6,Circuit de Barcelona-Catalunya,Spain,2020-08-16,Ferrari,61.0,5,Sebastian Vettel,VET,16.0,11,11,7.0,6.0,+1 Lap
24733,2020,6,Circuit de Barcelona-Catalunya,Spain,2020-08-16,Red Bull,135.0,2,Alexander Albon,ALB,40.0,6,6,8.0,4.0,+1 Lap
24734,2020,6,Circuit de Barcelona-Catalunya,Spain,2020-08-16,AlphaTauri,16.0,7,Pierre Gasly,GAS,14.0,13,10,9.0,2.0,+1 Lap
24735,2020,6,Circuit de Barcelona-Catalunya,Spain,2020-08-16,McLaren,62.0,4,Lando Norris,NOR,39.0,7,8,10.0,1.0,+1 Lap
24736,2020,6,Circuit de Barcelona-Catalunya,Spain,2020-08-16,Renault,36.0,6,Daniel Ricciardo,RIC,20.0,10,13,11.0,0.0,+1 Lap
24737,2020,6,Circuit de Barcelona-Catalunya,Spain,2020-08-16,AlphaTauri,16.0,7,Daniil Kvyat,KVY,2.0,16,12,12.0,0.0,+1 Lap
24738,2020,6,Circuit de Barcelona-Catalunya,Spain,2020-08-16,Renault,36.0,6,Esteban Ocon,OCO,16.0,12,15,13.0,0.0,+1 Lap
24739,2020,6,Circuit de Barcelona-Catalunya,Spain,2020-08-16,Alfa Romeo,2.0,8,Kimi RÃ¤ikkÃ¶nen,RAI,0.0,18,14,14.0,0.0,+1 Lap
24740,2020,6,Circuit de Barcelona-Catalunya,Spain,2020-08-16,Haas F1 Team,1.0,9,Kevin Magnussen,MAG,1.0,17,16,15.0,0.0,+1 Lap
24741,2020,6,Circuit de Barcelona-Catalunya,Spain,2020-08-16,Alfa Romeo,2.0,8,Antonio Giovinazzi,GIO,2.0,15,20,16.0,0.0,+1 Lap
24742,2020,6,Circuit de Barcelona-Catalunya,Spain,2020-08-16,Williams,0.0,10,George Russell,RUS,0.0,20,18,17.0,0.0,+1 Lap
24743,2020,6,Circuit de Barcelona-Catalunya,Spain,2020-08-16,Williams,0.0,10,Nicholas Latifi,LAT,0.0,19,19,18.0,0.0,+2 Laps
24744,2020,6,Circuit de Barcelona-Catalunya,Spain,2020-08-16,Haas F1 Team,1.0,9,Romain Grosjean,GRO,0.0,21,17,19.0,0.0,+2 Laps
24746,2020,7,Circuit de Spa-Francorchamps,Belgium,2020-08-30,Mercedes,264.0,1,Lewis Hamilton,HAM,157.0,1,1,1.0,25.0,Finished
24747,2020,7,Circuit de Spa-Francorchamps,Belgium,2020-08-30,Mercedes,264.0,1,Valtteri Bottas,BOT,107.0,3,2,2.0,18.0,Finished
24748,2020,7,Circuit de Spa-Francorchamps,Belgium,2020-08-30,Red Bull,158.0,2,Max Verstappen,VER,110.0,2,3,3.0,15.0,Finished
